,Obj Val,Mean Violation,Max Violation,Num Violations,Num Proj Iters,Elapsed Time
0,-1.2290102316968357,0.33714245557785033,1.549091786146164,3,10000,0.1534468388557434
1,-1.138706183105883,0.41653900146484374,2.007444441318512,2,10000,0.1534468388557434
2,-1.0578642896841095,0.6501815915107727,2.8355926871299744,2,10000,0.1534468388557434
3,-1.1351619952758432,0.3843373008072376,1.5464935153722763,2,10000,0.1534468388557434
4,-1.3409012980593977,0.31690808534622195,1.5845404267311096,1,10000,0.1534468388557434
5,-0.9968502709599779,0.6657630562782287,3.3186848759651184,2,10000,0.1534468388557434
6,-1.0795653171936732,0.6614809811115265,2.581587314605713,2,10000,0.1534468388557434
7,-1.0944881066045533,0.506684710085392,1.6724523082375526,2,10000,0.1534468388557434
8,-1.3551440560876984,0.4264745406806469,2.0385571978986263,3,10000,0.1534468388557434
9,-1.334489609948025,0.44984473288059235,2.089453548192978,2,10000,0.1534468388557434
10,-1.1052856130815796,0.649545180797577,3.109284996986389,2,10000,0.1534468388557434
11,-1.093399781735815,0.3974984183907509,1.9478233456611633,2,10000,0.1534468388557434
12,-1.28639994691848,0.4916584944352508,2.3378595113754272,3,10000,0.1534468388557434
13,-1.0578642896841095,0.3988155245780945,1.7542133629322052,2,10000,0.1534468388557434
14,-1.1395161072033504,0.617078161239624,2.9256234765052795,4,10000,0.1534468388557434
15,-1.3424815475939196,0.2705475568771362,1.2502405643463135,2,10000,0.1534468388557434
16,-1.29506535029684,0.46897205114364626,1.9301538467407227,2,10000,0.1534468388557434
17,-1.297821267704536,0.3681278467178345,1.8406392335891724,1,10000,0.1534468388557434
18,-1.0628951207261728,0.6400501191616058,2.7613656520843506,2,10000,0.1534468388557434
19,-1.29745425969245,0.5858603179454803,2.8468393981456757,2,10000,0.1534468388557434
20,-1.104845944713313,0.48012867867946624,2.3891124576330185,2,10000,0.1534468388557434
21,-1.0578642896841095,0.5089991152286529,2.424896627664566,2,10000,0.1534468388557434
22,-1.3527242504661612,0.532285076379776,2.621312737464905,2,10000,0.1534468388557434
23,-1.297821267704536,0.6870151996612549,3.254244804382324,2,10000,0.1534468388557434
24,-1.1238893772208065,0.23657529354095458,1.0334407687187195,3,10000,0.1534468388557434
25,-1.197474731711956,0.693544888496399,3.3208863139152527,2,10000,0.1534468388557434
26,-1.1238893772208065,0.48702249974012374,2.2479220628738403,2,10000,0.1534468388557434
27,-1.040496343452916,0.700799286365509,3.503996431827545,1,10000,0.1534468388557434
28,-1.307575148604502,0.46537508964538576,2.3268754482269287,1,10000,0.1534468388557434
29,-1.0795653171936732,0.455560040473938,1.4908279478549957,2,10000,0.1534468388557434
30,-1.29745425969245,0.6730193734169007,3.1253910064697266,2,10000,0.1534468388557434
31,-1.0922779719355296,0.39786452054977417,1.7425984740257263,3,10000,0.1534468388557434
32,-1.0682679734092702,0.46323310136795043,2.206978291273117,3,10000,0.1534468388557434
33,-1.2523428159774757,0.48757773637771606,2.322166860103607,2,10000,0.1534468388557434
34,-1.2104248869645051,0.296146547794342,1.4807327389717102,1,10000,0.1534468388557434
35,-1.193439182812722,0.4602951094508171,2.3014755472540855,1,10000,0.1534468388557434
36,-1.068268237076333,0.47599066542461516,2.024658414069563,2,10000,0.1534468388557434
37,-1.1579443406513055,0.6832391619682312,3.3665186166763306,2,10000,0.1534468388557434
38,-1.1691438589884804,0.3889177322387695,1.9445886611938477,1,10000,0.1534468388557434
39,-1.0462770225810618,0.5136043831706048,2.4613608345389366,2,10000,0.1534468388557434
40,-1.2535197478744968,0.5732710421085357,2.6026563346385956,3,10000,0.1534468388557434
41,-1.1430923617600801,0.29492553472518923,1.1261263489723206,2,10000,0.1534468388557434
42,-1.1123888002163065,0.525489354878664,2.465465262532234,3,10000,0.1534468388557434
43,-1.0795653171936732,0.42461928725242615,1.0826207995414734,3,10000,0.1534468388557434
44,-1.1351619952758432,0.33746778666973115,1.1068991422653198,2,10000,0.1534468388557434
45,-1.3050309055545226,0.23160191178321837,1.1328944563865662,2,10000,0.1534468388557434
46,-1.348018562967291,0.5652952715754509,2.7992824614048004,2,10000,0.1534468388557434
47,-1.0624455434798277,0.36794876456260683,1.4535029530525208,2,10000,0.1534468388557434
