,Obj Val,Mean Violation,Max Violation,Num Violations,Num Proj Iters,Elapsed Time
0,128.99269104003906,0.0,0.0,0,1,0.0003273248672485352
1,120.96029663085938,0.0,0.0,0,1,0.0003273248672485352
2,160.98793029785156,0.0,0.0,0,2,0.0003273248672485352
3,100.13642883300781,0.0,0.0,0,1,0.0003273248672485352
4,159.1960906982422,0.0,0.0,0,1,0.0003273248672485352
5,188.6370391845703,0.0,0.0,0,9,0.0003273248672485352
6,114.96350860595703,0.0,0.0,0,1,0.0003273248672485352
7,203.6258087158203,0.0,0.0,0,11,0.0003273248672485352
8,143.55624389648438,0.0,0.0,0,1,0.0003273248672485352
9,113.1243896484375,0.0,0.0,0,1,0.0003273248672485352
10,176.80833435058594,0.0,0.0,0,1,0.0003273248672485352
11,289.0914306640625,0.0,0.0,0,1,0.0003273248672485352
12,103.99148559570312,0.0,0.0,0,1,0.0003273248672485352
13,195.64398193359375,0.0,0.0,0,1,0.0003273248672485352
14,172.02548217773438,0.0,0.0,0,1,0.0003273248672485352
15,237.6844482421875,0.0,0.0,0,1,0.0003273248672485352
16,283.3521728515625,0.0,0.0,0,7,0.0003273248672485352
17,106.08570861816406,0.0,0.0,0,1,0.0003273248672485352
18,84.4913558959961,0.0,0.0,0,1,0.0003273248672485352
19,146.19700622558594,0.0,0.0,0,1,0.0003273248672485352
20,105.13665771484375,0.0,0.0,0,1,0.0003273248672485352
21,147.42893981933594,0.0,0.0,0,1,0.0003273248672485352
22,99.83792877197266,0.0,0.0,0,1,0.0003273248672485352
23,97.83495330810547,0.0,0.0,0,1,0.0003273248672485352
24,80.59870910644531,0.0,0.0,0,1,0.0003273248672485352
25,104.27793884277344,0.0,0.0,0,1,0.0003273248672485352
26,103.36652374267578,0.0,0.0,0,1,0.0003273248672485352
27,184.1887969970703,0.0,0.0,0,1,0.0003273248672485352
28,135.82513427734375,0.0,0.0,0,1,0.0003273248672485352
29,106.96075439453125,0.0,0.0,0,1,0.0003273248672485352
30,108.12905883789062,0.0,0.0,0,1,0.0003273248672485352
31,129.1167449951172,0.0,0.0,0,1,0.0003273248672485352
32,105.38777160644531,0.0,0.0,0,1,0.0003273248672485352
33,152.3231201171875,0.0,0.0,0,1,0.0003273248672485352
34,129.21824645996094,0.0,0.0,0,1,0.0003273248672485352
35,104.42536163330078,0.0,0.0,0,1,0.0003273248672485352
36,193.79031372070312,0.0,0.0,0,1,0.0003273248672485352
37,142.55828857421875,0.0,0.0,0,1,0.0003273248672485352
38,105.81143951416016,0.0,0.0,0,1,0.0003273248672485352
39,112.99237823486328,0.0,0.0,0,1,0.0003273248672485352
40,142.93966674804688,0.0,0.0,0,1,0.0003273248672485352
41,90.32381439208984,0.0,0.0,0,1,0.0003273248672485352
42,103.31917572021484,0.0,0.0,0,1,0.0003273248672485352
43,211.7157745361328,0.0,0.0,0,3,0.0003273248672485352
44,254.90542602539062,0.0,0.0,0,1,0.0003273248672485352
45,113.67562866210938,0.0,0.0,0,1,0.0003273248672485352
46,91.5418472290039,0.0,0.0,0,1,0.0003273248672485352
47,215.09886169433594,0.0,0.0,0,1,0.0003273248672485352
48,114.11827850341797,0.0,0.0,0,1,0.0003273248672485352
49,243.9066925048828,0.0,0.0,0,1,0.0003273248672485352
50,262.591064453125,0.0,0.0,0,3,0.0003273248672485352
51,203.5154571533203,0.0,0.0,0,2,0.0003273248672485352
52,217.8867950439453,0.0,0.0,0,1,0.0003273248672485352
53,145.09521484375,0.0,0.0,0,1,0.0003273248672485352
54,286.95782470703125,0.0,0.0,0,5,0.0003273248672485352
55,282.81451416015625,0.0,0.0,0,3,0.0003273248672485352
56,98.20928192138672,0.0,0.0,0,1,0.0003273248672485352
57,86.3336181640625,0.0,0.0,0,1,0.0003273248672485352
58,152.93655395507812,0.0,0.0,0,1,0.0003273248672485352
59,90.73047637939453,0.0,0.0,0,1,0.0003273248672485352
60,107.9017105102539,0.0,0.0,0,1,0.0003273248672485352
61,99.04545593261719,0.0,0.0,0,1,0.0003273248672485352
62,126.19674682617188,0.0,0.0,0,1,0.0003273248672485352
63,161.91026306152344,0.0,0.0,0,1,0.0003273248672485352
64,137.71636962890625,0.0,0.0,0,1,0.0003273248672485352
65,226.49533081054688,0.0,0.0,0,1,0.0003273248672485352
66,205.64463806152344,0.0,0.0,0,1,0.0003273248672485352
67,182.39463806152344,0.0,0.0,0,1,0.0003273248672485352
68,89.61611938476562,0.0,0.0,0,1,0.0003273248672485352
69,172.37791442871094,0.0,0.0,0,6,0.0003273248672485352
70,255.69253540039062,0.0,0.0,0,3,0.0003273248672485352
71,169.02749633789062,0.0,0.0,0,3,0.0003273248672485352
72,184.1953887939453,0.0,0.0,0,11,0.0003273248672485352
