,Obj Val,Mean Violation,Max Violation,Num Violations,Elapsed Time
0,-14.656443142308873,0.019500148296356202,0.33354902267456055,4,1.7898082733154295e-05
1,-15.125991228622635,0.006318235993385315,0.16473975777626038,2,1.7898082733154295e-05
2,-14.693371309756031,0.006903207302093506,0.3298443555831909,3,1.7898082733154295e-05
3,-14.941165855615827,0.0,0.0,0,1.7898082733154295e-05
4,-15.001511259940571,0.00011217355728149414,0.005608677864074707,1,1.7898082733154295e-05
5,-15.091791533615272,0.001587187647819519,0.07935938239097595,1,1.7898082733154295e-05
6,-15.394110307794858,0.010531561374664307,0.5265780687332153,1,1.7898082733154295e-05
7,-14.638760934731259,0.013382511287927628,0.5260899662971497,2,1.7898082733154295e-05
8,-15.218863553004663,0.005569031238555908,0.1126244068145752,4,1.7898082733154295e-05
9,-14.951828225464748,0.0039722740650177,0.198613703250885,1,1.7898082733154295e-05
10,-14.817897294249446,0.002620736360549927,0.13103681802749634,1,1.7898082733154295e-05
11,-15.254954803074803,0.0012417501211166382,0.06208750605583191,1,1.7898082733154295e-05
12,-15.067766871070475,0.001586545705795288,0.0793272852897644,1,1.7898082733154295e-05
13,-15.25864925433876,0.010360227823257446,0.43595296144485474,3,1.7898082733154295e-05
14,-14.62785115871078,0.0044674515724182125,0.08643805980682373,3,1.7898082733154295e-05
15,-15.094141782742334,0.0005502736568450927,0.02751368284225464,1,1.7898082733154295e-05
16,-15.350101527338374,0.006955605745315552,0.3477802872657776,1,1.7898082733154295e-05
17,-14.95192160981339,0.004993711709976196,0.22042244672775269,2,1.7898082733154295e-05
18,-15.410399824666307,0.006194379329681397,0.24857985973358154,2,1.7898082733154295e-05
19,-15.133212611192544,0.009301457405090332,0.3026813864707947,3,1.7898082733154295e-05
20,-14.695860679007419,0.000424809455871582,0.0212404727935791,1,1.7898082733154295e-05
21,-15.258519578155745,0.005616873502731323,0.28084367513656616,1,1.7898082733154295e-05
22,-14.765035521436566,0.0001409924030303955,0.007049620151519775,1,1.7898082733154295e-05
23,-15.292334163943956,0.008392908573150636,0.25884485244750977,3,1.7898082733154295e-05
24,-15.54854765244183,0.003139704465866089,0.15698522329330444,1,1.7898082733154295e-05
25,-15.227915990761911,0.0015744006633758546,0.07872003316879272,1,1.7898082733154295e-05
26,-14.64236965882488,0.00635936975479126,0.1536402702331543,3,1.7898082733154295e-05
27,-15.162229198110612,0.010377888903021812,0.3468661308288574,2,1.7898082733154295e-05
28,-15.488894833696655,0.01528565287590027,0.42094600200653076,3,1.7898082733154295e-05
29,-15.342913403323351,0.011709471940994262,0.48354053497314453,2,1.7898082733154295e-05
30,-15.382785878937938,0.008987206425517797,0.2667989730834961,3,1.7898082733154295e-05
31,-14.995640119157384,0.002649966478347778,0.13249832391738892,1,1.7898082733154295e-05
32,-15.375657938688764,0.008395289778709411,0.2014063596725464,3,1.7898082733154295e-05
33,-15.150505398569312,0.002512619495391846,0.11766046285629272,2,1.7898082733154295e-05
34,-15.102246177458099,0.002578635811805725,0.12893179059028625,1,1.7898082733154295e-05
35,-15.397626357749093,0.0069391968846321105,0.2258567363023758,2,1.7898082733154295e-05
36,-15.33739913989919,0.007710377275943756,0.26109373569488525,2,1.7898082733154295e-05
37,-15.246225684198912,0.0021319150924682616,0.10659575462341309,1,1.7898082733154295e-05
38,-15.138502358741704,0.011019617915153504,0.2966225743293762,3,1.7898082733154295e-05
