,Obj Val,Mean Violation,Max Violation,Num Violations,Elapsed Time
0,-10.277562904520654,1.1087233006954194,8.267083287239075,2,1.7092227935791015e-05
1,-10.237489635865796,1.2794248148798943,8.854981288313866,2,1.7092227935791015e-05
2,-10.264649588254395,1.2619667246937751,9.327070444822311,2,1.7092227935791015e-05
3,-10.302472279024323,1.2506490744650365,9.181620590388775,2,1.7092227935791015e-05
4,-10.302472279024323,1.3133013054728508,9.712930917739868,2,1.7092227935791015e-05
5,-10.289760109893871,1.3638746917247773,9.75555408000946,3,1.7092227935791015e-05
6,-10.239061687005972,1.0895632207393646,8.243296325206757,3,1.7092227935791015e-05
7,-10.237489635865796,1.1647423297166823,8.19409692287445,2,1.7092227935791015e-05
8,-10.302472279024323,1.3563501141965388,9.125074587762356,2,1.7092227935791015e-05
9,-10.239061687005972,1.3250453047454358,9.813823938369751,2,1.7092227935791015e-05
10,-10.239061687005972,1.2663356959819794,8.428785622119904,2,1.7092227935791015e-05
11,-10.239061687005972,1.2350090235471725,9.445256978273392,2,1.7092227935791015e-05
12,-10.302472279024323,1.2776786088943481,9.746399104595184,2,1.7092227935791015e-05
13,-10.239061687005972,1.2558041572570802,9.580028772354126,3,1.7092227935791015e-05
14,-10.239061687005972,1.2490230875089765,9.092865386977792,2,1.7092227935791015e-05
15,-10.237489635865796,1.3017428532242774,9.432682633399963,3,1.7092227935791015e-05
16,-10.239061687005972,1.2625509940087796,8.998113848268986,2,1.7092227935791015e-05
17,-10.237489635865796,1.254083812981844,9.142214935272932,2,1.7092227935791015e-05
18,-10.264649588254395,1.3629173412919044,9.866964638233185,3,1.7092227935791015e-05
19,-10.237489635865796,1.188193966448307,8.72258922457695,2,1.7092227935791015e-05
20,-10.239061687005972,1.3233433753252029,9.945527732372284,2,1.7092227935791015e-05
21,-10.237489635865796,1.3230331480503081,9.454011052846909,2,1.7092227935791015e-05
22,-10.264649588254395,1.2330585420131683,9.363670945167542,2,1.7092227935791015e-05
23,-10.239061687005972,1.1647519119083882,8.224128425121307,2,1.7092227935791015e-05
24,-10.264649588254395,1.2943769574165345,9.693631947040558,2,1.7092227935791015e-05
25,-10.264649588254395,1.3184057876467705,8.8848847001791,2,1.7092227935791015e-05
26,-10.239061687005972,1.3932098746299744,9.613271415233612,2,1.7092227935791015e-05
27,-10.302472279024323,1.2429227545857429,8.759451866149902,2,1.7092227935791015e-05
28,-10.302472279024323,1.2847901657223701,9.01386208832264,2,1.7092227935791015e-05
29,-10.239061687005972,1.3309432446956635,9.966631710529327,3,1.7092227935791015e-05
30,-10.263781341064977,1.1880648940801621,8.719155967235565,2,1.7092227935791015e-05
31,-10.302472279024323,1.304724133387208,9.628594130277634,2,1.7092227935791015e-05
32,-10.239061687005972,1.1169446527957916,8.278548955917358,2,1.7092227935791015e-05
33,-10.264649588254395,1.1266002595424651,8.287874102592468,2,1.7092227935791015e-05
34,-10.302472279024323,1.290437924861908,8.45240432024002,2,1.7092227935791015e-05
35,-10.239061687005972,1.264283037185669,9.744235754013062,2,1.7092227935791015e-05
36,-10.264649588254395,1.1329981982707977,8.796725571155548,2,1.7092227935791015e-05
37,-10.264649588254395,1.1401125699281693,8.684558540582657,2,1.7092227935791015e-05
38,-10.264649588254395,1.1187003672122955,8.437796235084534,2,1.7092227935791015e-05
39,-10.239061687005972,1.2380681157112121,9.588814675807953,2,1.7092227935791015e-05
