,Obj Val,Mean Violation,Max Violation,Num Violations,Num Proj Iters,Elapsed Time
0,-21.344772263328164,0.0,0.0,0,526,0.05493171215057373
1,-21.69827795860355,0.0,0.0,0,1131,0.05493171215057373
2,-20.984645805189373,0.0,0.0,0,2372,0.05493171215057373
3,-21.419443889748372,0.0,0.0,0,1993,0.05493171215057373
4,-20.812378610490285,0.0,0.0,0,1479,0.05493171215057373
5,-21.91023964538549,0.0,0.0,0,391,0.05493171215057373
6,-21.438473064980247,0.0,0.0,0,1182,0.05493171215057373
7,-22.97012003025317,0.0,0.0,0,282,0.05493171215057373
8,-21.270367959210027,0.0,0.0,0,1785,0.05493171215057373
9,-21.012019613022886,0.0,0.0,0,1470,0.05493171215057373
10,-21.349795657935296,0.0,0.0,0,1375,0.05493171215057373
11,-21.190549059460565,0.0,0.0,0,823,0.05493171215057373
12,-21.675166560240918,0.0,0.0,0,1898,0.05493171215057373
13,-20.71458356465818,0.0,0.0,0,1145,0.05493171215057373
14,-21.823645579918548,0.0,0.0,0,608,0.05493171215057373
15,-21.732432306988628,0.0,0.0,0,800,0.05493171215057373
16,-21.321662809290107,0.0,0.0,0,1362,0.05493171215057373
17,-21.377120396229692,0.0,0.0,0,1476,0.05493171215057373
18,-21.177200424372458,0.0,0.0,0,1621,0.05493171215057373
19,-21.515483649240412,0.0,0.0,0,1375,0.05493171215057373
20,-21.00066709574194,0.0,0.0,0,1250,0.05493171215057373
21,-21.378275123461997,0.0,0.0,0,1059,0.05493171215057373
22,-21.25784202556661,0.0,0.0,0,1213,0.05493171215057373
23,-21.177825872908443,0.0,0.0,0,1275,0.05493171215057373
24,-21.59726145653867,0.0,0.0,0,1000,0.05493171215057373
25,-21.16199614590556,0.0,0.0,0,1494,0.05493171215057373
26,-21.441655483430957,0.0,0.0,0,2134,0.05493171215057373
27,-21.571810184082487,0.0,0.0,0,791,0.05493171215057373
28,-21.917577211418863,0.0,0.0,0,886,0.05493171215057373
29,-22.032977708197098,0.0,0.0,0,226,0.05493171215057373
30,-21.244176870736673,0.0,0.0,0,1409,0.05493171215057373
31,-21.248892348953742,0.0,0.0,0,1770,0.05493171215057373
32,-21.209916922461286,0.0,0.0,0,1027,0.05493171215057373
33,-21.006402082717294,0.0,0.0,0,1242,0.05493171215057373
34,-21.31981398273539,0.0,0.0,0,1195,0.05493171215057373
35,-21.087667318043124,0.0,0.0,0,1056,0.05493171215057373
36,-21.332835135510013,0.0,0.0,0,1411,0.05493171215057373
37,-21.439442182005592,0.0,0.0,0,1569,0.05493171215057373
38,-21.26905599068343,0.0,0.0,0,1713,0.05493171215057373
39,-21.27526639405955,0.0,0.0,0,2041,0.05493171215057373
40,-21.30661937690436,0.0,0.0,0,1818,0.05493171215057373
41,-21.17090533205643,0.0,0.0,0,1431,0.05493171215057373
42,-21.13206877183379,0.0,0.0,0,1676,0.05493171215057373
43,-21.53842779832429,0.0,0.0,0,958,0.05493171215057373
44,-21.393769856737663,0.0,0.0,0,723,0.05493171215057373
45,-20.868782861306457,0.0,0.0,0,1462,0.05493171215057373
46,-21.78080255819279,0.0,0.0,0,781,0.05493171215057373
