,Obj Val,Mean Violation,Max Violation,Num Violations,Num Proj Iters,Elapsed Time
0,-2.9547833641261825,0.0,0.0,0,6,0.0005710554122924804
1,-3.14223091351051,0.0,0.0,0,8,0.0005710554122924804
2,-3.061313397073057,0.0,0.0,0,2,0.0005710554122924804
3,-2.8111003921736137,0.0,0.0,0,5,0.0005710554122924804
4,-2.789184328989417,0.0,0.0,0,9,0.0005710554122924804
5,-2.8805579222465703,0.0,0.0,0,4,0.0005710554122924804
6,-3.1426738987171765,0.0,0.0,0,3,0.0005710554122924804
7,-3.256914018169925,0.0,0.0,0,6,0.0005710554122924804
8,-3.151283988319905,0.0,0.0,0,8,0.0005710554122924804
9,-2.9593190506519385,0.0,0.0,0,6,0.0005710554122924804
10,-2.85564070956525,0.0,0.0,0,1,0.0005710554122924804
11,-2.750052599028416,0.0,0.0,0,4,0.0005710554122924804
12,-3.1755061282922523,0.0,0.0,0,1,0.0005710554122924804
13,-2.9559279929937747,0.0,0.0,0,5,0.0005710554122924804
14,-2.930535755432668,0.0,0.0,0,1,0.0005710554122924804
15,-3.2171614973591898,0.0,0.0,0,9,0.0005710554122924804
16,-2.8472073336229533,0.0,0.0,0,4,0.0005710554122924804
17,-2.9519488572214034,0.0,0.0,0,3,0.0005710554122924804
18,-2.8595829741874415,0.0,0.0,0,2,0.0005710554122924804
19,-2.900545218668114,0.0,0.0,0,10,0.0005710554122924804
20,-2.933585745514555,0.0,0.0,0,1,0.0005710554122924804
21,-2.92739990948203,0.0,0.0,0,1,0.0005710554122924804
22,-3.1032501778757826,0.0,0.0,0,2,0.0005710554122924804
23,-3.067597296375683,0.0,0.0,0,8,0.0005710554122924804
24,-3.033990419732508,0.0,0.0,0,4,0.0005710554122924804
25,-2.9662969764055154,0.0,0.0,0,1,0.0005710554122924804
26,-3.2664213252515135,0.0,0.0,0,5,0.0005710554122924804
27,-2.9781871466163867,0.0,0.0,0,8,0.0005710554122924804
28,-3.393999292561197,0.0,0.0,0,1,0.0005710554122924804
29,-2.997004605100778,0.0,0.0,0,1,0.0005710554122924804
30,-2.823166059598996,0.0,0.0,0,1,0.0005710554122924804
31,-3.161296091773763,0.0,0.0,0,8,0.0005710554122924804
32,-2.98140892017855,0.0,0.0,0,6,0.0005710554122924804
33,-2.5946981599006813,0.0,0.0,0,2,0.0005710554122924804
34,-2.898251610721857,0.0,0.0,0,8,0.0005710554122924804
35,-3.2484116603399755,0.0,0.0,0,1,0.0005710554122924804
