,Obj Val,Mean Violation,Max Violation,Num Violations,Num Proj Iters,Elapsed Time
0,0.1287815490711269,0.0,0.0,0,1,0.12484395265579223
1,0.6430629002571814,0.0,0.0,0,1,0.12484395265579223
2,1.3072030790199078,0.0,0.0,0,1,0.12484395265579223
3,0.026703629288028635,0.0,0.0,0,1,0.12484395265579223
4,0.21730669221321824,0.0,0.0,0,1,0.12484395265579223
5,2.5059801843928318,0.0,0.0,0,1076,0.12484395265579223
6,1.38146855125426,0.0,0.0,0,1,0.12484395265579223
7,0.5076760317519788,0.0,0.0,0,1,0.12484395265579223
8,0.5159308124795419,0.0,0.0,0,1,0.12484395265579223
9,0.42349880583846466,0.0,0.0,0,1,0.12484395265579223
10,2.2010001799027616,0.0,0.0,0,1,0.12484395265579223
11,0.36239964719543627,0.0,0.0,0,1,0.12484395265579223
12,0.7066620253501337,0.0,0.0,0,1,0.12484395265579223
13,0.1281539034373399,0.0,0.0,0,1,0.12484395265579223
14,1.6633080678667282,0.0,0.0,0,1,0.12484395265579223
15,-0.0978767924106065,0.0,0.0,0,1,0.12484395265579223
16,0.722819095423373,0.0,0.0,0,1,0.12484395265579223
17,0.35656919399992143,0.0,0.0,0,1,0.12484395265579223
18,1.436156030591319,0.0,0.0,0,1,0.12484395265579223
19,1.262245293424768,0.0,0.0,0,1,0.12484395265579223
20,0.8768411389300349,0.0,0.0,0,1,0.12484395265579223
21,0.7066620253501337,0.0,0.0,0,1,0.12484395265579223
22,0.8035535057499646,0.0,0.0,0,1,0.12484395265579223
23,2.1336493526320277,0.0,0.0,0,1,0.12484395265579223
24,0.021650052143063238,0.0,0.0,0,1,0.12484395265579223
25,1.9685541809891487,0.0,0.0,0,1,0.12484395265579223
26,0.6931530768805402,0.0,0.0,0,1,0.12484395265579223
27,2.733724948450992,0.0,0.0,0,237,0.12484395265579223
28,0.8284134537951688,0.0,0.0,0,1,0.12484395265579223
29,0.3377177317438419,0.0,0.0,0,1,0.12484395265579223
30,2.1336493526320277,0.0,0.0,0,1,0.12484395265579223
31,0.503128890334508,0.0,0.0,0,1,0.12484395265579223
32,0.9807146461000058,0.0,0.0,0,1,0.12484395265579223
33,0.8188390648883259,0.0,0.0,0,1,0.12484395265579223
34,-0.009332782450203296,0.0,0.0,0,1,0.12484395265579223
35,0.7578901409085418,0.0,0.0,0,1,0.12484395265579223
36,0.5211927714746868,0.0,0.0,0,1,0.12484395265579223
37,2.182670408999856,0.0,0.0,0,1,0.12484395265579223
38,0.28136914139832886,0.0,0.0,0,1,0.12484395265579223
39,1.2475488997892858,0.0,0.0,0,1,0.12484395265579223
40,1.0749636564008715,0.0,0.0,0,1,0.12484395265579223
41,0.03334643693317829,0.0,0.0,0,1,0.12484395265579223
42,0.8697968785620759,0.0,0.0,0,1,0.12484395265579223
43,0.17104406125857502,0.0,0.0,0,1,0.12484395265579223
44,-0.0978767924106065,0.0,0.0,0,1,0.12484395265579223
45,-0.14921499825169476,0.0,0.0,0,1,0.12484395265579223
46,1.0128294628379502,0.0,0.0,0,1,0.12484395265579223
47,0.049381315063384223,0.0,0.0,0,1,0.12484395265579223
48,0.1696896869544748,0.0,0.0,0,1,0.12484395265579223
49,2.57516850361928,0.0,0.0,0,693,0.12484395265579223
50,0.8307989621167762,0.0,0.0,0,1,0.12484395265579223
51,0.5084867881544581,0.0,0.0,0,1,0.12484395265579223
52,1.1998969863350994,0.0,0.0,0,1,0.12484395265579223
53,0.7808273107325077,0.0,0.0,0,1,0.12484395265579223
54,0.596018619357055,0.0,0.0,0,1,0.12484395265579223
55,0.07298825798415151,0.0,0.0,0,163,0.12484395265579223
56,0.9220399856216418,0.0,0.0,0,1,0.12484395265579223
57,-0.08416642903626667,0.0,0.0,0,1,0.12484395265579223
58,0.13252011046735857,0.0,0.0,0,1,0.12484395265579223
59,2.4813081923064066,0.0015952110290527344,0.007976055145263672,1,10000,0.12484395265579223
60,0.46954773566504426,0.0,0.0,0,1,0.12484395265579223
61,1.117003365340091,0.0,0.0,0,1,0.12484395265579223
62,2.0666478161004207,0.0,0.0,0,1,0.12484395265579223
63,0.4915531843622274,0.0,0.0,0,1,0.12484395265579223
64,0.43040216431237566,0.0,0.0,0,29,0.12484395265579223
65,0.0824600546262591,0.0,0.0,0,1,0.12484395265579223
66,0.8193922772767169,0.0,0.0,0,1,0.12484395265579223
67,0.1281539034373399,0.0,0.0,0,1,0.12484395265579223
68,1.201932406517985,0.0,0.0,0,1,0.12484395265579223
69,1.215554693983288,0.0,0.0,0,1,0.12484395265579223
70,0.22068071738049305,0.0,0.0,0,1,0.12484395265579223
71,0.9166324139640334,0.0,0.0,0,1,0.12484395265579223
72,0.3979855164916404,0.0,0.0,0,1,0.12484395265579223
73,0.15408656173632518,0.0,0.0,0,1,0.12484395265579223
74,0.5464898082703857,0.0,0.0,0,1,0.12484395265579223
75,0.9615951064978807,0.0,0.0,0,1,0.12484395265579223
76,0.5836942303215871,0.0,0.0,0,1,0.12484395265579223
77,0.28136914139832886,0.0,0.0,0,1,0.12484395265579223
78,1.0222293063189585,0.0,0.0,0,1,0.12484395265579223
79,0.6047930312654355,0.0,0.0,0,56,0.12484395265579223
80,1.1774508804625123,0.0,0.0,0,1,0.12484395265579223
81,0.6373751611906119,0.0,0.0,0,1,0.12484395265579223
82,0.23949642579664926,0.0,0.0,0,1,0.12484395265579223
83,0.048530540203799044,0.0,0.0,0,1,0.12484395265579223
84,0.4624463993906464,0.0,0.0,0,1,0.12484395265579223
85,1.091177674699388,0.0,0.0,0,1,0.12484395265579223
86,1.4623891441619479,0.0,0.0,0,1,0.12484395265579223
87,0.15408656173632518,0.0,0.0,0,1,0.12484395265579223
88,1.286750393395366,0.0,0.0,0,1,0.12484395265579223
89,0.25238036373072614,0.0,0.0,0,1,0.12484395265579223
90,1.8641311869346846,0.0,0.0,0,1,0.12484395265579223
91,0.18742686055793203,0.0,0.0,0,1,0.12484395265579223
92,2.3029181849796156,0.0,0.0,0,1,0.12484395265579223
93,0.048530540203799044,0.0,0.0,0,1,0.12484395265579223
94,0.4998736708217902,0.0,0.0,0,1,0.12484395265579223
95,1.2796278631801548,0.0,0.0,0,238,0.12484395265579223
96,0.47401609875347583,0.0,0.0,0,1,0.12484395265579223
