,Obj Val,Mean Violation,Max Violation,Num Violations,Elapsed Time
0,-0.3211404307911215,0.0,0.0,0,2.0351409912109375e-05
1,-0.32257122152738904,0.0,0.0,0,2.0351409912109375e-05
2,-0.36419883471705516,0.0,0.0,0,2.0351409912109375e-05
3,-0.5439427812551837,0.0,0.0,0,2.0351409912109375e-05
4,-0.3830963084083426,0.0,0.0,0,2.0351409912109375e-05
5,-0.35470199360720356,0.0,0.0,0,2.0351409912109375e-05
6,-0.624933960450145,0.0,0.0,0,2.0351409912109375e-05
7,-0.6511230976817188,0.0005303096771240235,0.026515483856201172,1,2.0351409912109375e-05
8,-0.600700088997663,0.0,0.0,0,2.0351409912109375e-05
9,-0.5194681612073819,0.0,0.0,0,2.0351409912109375e-05
10,-0.6251635077256555,0.0016520202159881591,0.08260101079940796,1,2.0351409912109375e-05
11,-0.6017855965864097,0.0,0.0,0,2.0351409912109375e-05
12,-0.4059085872945805,0.0,0.0,0,2.0351409912109375e-05
13,-0.32640113908556123,0.0,0.0,0,2.0351409912109375e-05
14,-0.20084224443995108,0.0,0.0,0,2.0351409912109375e-05
15,-0.7263398212321304,0.0,0.0,0,2.0351409912109375e-05
16,-0.4018559357698868,0.0,0.0,0,2.0351409912109375e-05
17,-0.36691686592133427,0.0,0.0,0,2.0351409912109375e-05
18,-0.546141316424693,0.0,0.0,0,2.0351409912109375e-05
19,-0.45279991012352727,0.0,0.0,0,2.0351409912109375e-05
20,-0.2665098468878651,0.0,0.0,0,2.0351409912109375e-05
21,-0.5283251619188323,0.0,0.0,0,2.0351409912109375e-05
22,-0.538960207791969,0.0,0.0,0,2.0351409912109375e-05
23,-0.3020631205265095,0.000622631311416626,0.0311315655708313,1,2.0351409912109375e-05
24,-0.3972911190819378,0.0,0.0,0,2.0351409912109375e-05
25,-0.5136644078573932,0.0,0.0,0,2.0351409912109375e-05
26,-0.2957506338192637,0.0,0.0,0,2.0351409912109375e-05
27,-0.35241567859413064,0.0,0.0,0,2.0351409912109375e-05
28,-0.5412242829786792,0.0,0.0,0,2.0351409912109375e-05
29,-0.5331738446374832,0.0,0.0,0,2.0351409912109375e-05
30,-0.3864380593492587,0.0,0.0,0,2.0351409912109375e-05
31,-0.672092271157292,0.0,0.0,0,2.0351409912109375e-05
32,-0.5976349532768704,0.0,0.0,0,2.0351409912109375e-05
33,-0.5157603843672869,0.0,0.0,0,2.0351409912109375e-05
34,-0.4414191338023834,0.0,0.0,0,2.0351409912109375e-05
35,-0.5122877398011396,0.0,0.0,0,2.0351409912109375e-05
36,-0.6723396424038269,0.0,0.0,0,2.0351409912109375e-05
37,-0.4859635175765331,0.0,0.0,0,2.0351409912109375e-05
38,-0.8150153977881893,0.0012753093242645263,0.06376546621322632,1,2.0351409912109375e-05
39,-0.5986372496195663,0.0,0.0,0,2.0351409912109375e-05
40,-0.40610294091890464,0.0,0.0,0,2.0351409912109375e-05
41,-0.4387105449728661,0.0,0.0,0,2.0351409912109375e-05
42,-0.7122251533074552,0.0,0.0,0,2.0351409912109375e-05
43,-0.024377277265877552,0.0,0.0,0,2.0351409912109375e-05
44,-0.5520440484881991,0.0,0.0,0,2.0351409912109375e-05
45,-0.4841336360093287,0.0,0.0,0,2.0351409912109375e-05
46,-0.4042591461864817,0.0,0.0,0,2.0351409912109375e-05
47,-0.3344976071246787,0.0,0.0,0,2.0351409912109375e-05
48,-0.5381630902553567,0.0,0.0,0,2.0351409912109375e-05
49,-0.49344769179694603,0.0,0.0,0,2.0351409912109375e-05
50,-0.4854639943016835,0.0,0.0,0,2.0351409912109375e-05
51,-0.525377085697029,0.0,0.0,0,2.0351409912109375e-05
52,-0.3565182479640311,0.0,0.0,0,2.0351409912109375e-05
53,-0.42206125058552546,0.0,0.0,0,2.0351409912109375e-05
54,-0.4997061119254525,0.00017133235931396484,0.008566617965698242,1,2.0351409912109375e-05
55,-0.49119432719262907,0.0,0.0,0,2.0351409912109375e-05
56,-0.654320652232399,0.0,0.0,0,2.0351409912109375e-05
57,-0.36061183671685415,0.0,0.0,0,2.0351409912109375e-05
58,-0.07570010131993932,0.0,0.0,0,2.0351409912109375e-05
59,-0.31294140020704136,0.004766808748245239,0.2054007649421692,3,2.0351409912109375e-05
60,-0.5304766162031035,0.0,0.0,0,2.0351409912109375e-05
61,-0.5595764712235407,0.0,0.0,0,2.0351409912109375e-05
62,-0.5087688863133601,0.0,0.0,0,2.0351409912109375e-05
63,-0.7357469734555325,0.0,0.0,0,2.0351409912109375e-05
64,-0.8349386803738471,0.0023196303844451906,0.11598151922225952,1,2.0351409912109375e-05
65,-0.3223802777322583,0.0,0.0,0,2.0351409912109375e-05
66,-0.4715389741557298,0.0,0.0,0,2.0351409912109375e-05
67,-0.43812734626185834,0.0,0.0,0,2.0351409912109375e-05
68,-0.6812270536362569,0.0,0.0,0,2.0351409912109375e-05
69,-0.649191478986132,0.0,0.0,0,2.0351409912109375e-05
70,-0.47654190918193895,0.0,0.0,0,2.0351409912109375e-05
71,0.06072276383721095,0.0,0.0,0,2.0351409912109375e-05
72,-0.6878277126652378,0.0,0.0,0,2.0351409912109375e-05
73,-0.6061744654711855,0.0,0.0,0,2.0351409912109375e-05
74,-0.7552231885688188,0.0,0.0,0,2.0351409912109375e-05
75,-0.40588743571104596,0.0,0.0,0,2.0351409912109375e-05
76,-0.3113882068035248,0.0,0.0,0,2.0351409912109375e-05
77,-0.4814968318146,0.0,0.0,0,2.0351409912109375e-05
78,-0.41396629339218965,0.0,0.0,0,2.0351409912109375e-05
79,-0.6897353703636828,0.0,0.0,0,2.0351409912109375e-05
80,-0.12914486693270608,0.0,0.0,0,2.0351409912109375e-05
81,-0.6702801737943347,0.0,0.0,0,2.0351409912109375e-05
82,-0.7251084634396369,0.0,0.0,0,2.0351409912109375e-05
83,-0.531050312304684,0.0,0.0,0,2.0351409912109375e-05
84,-0.29092627969686286,0.0,0.0,0,2.0351409912109375e-05
85,-0.7589438334546241,0.0,0.0,0,2.0351409912109375e-05
86,-0.4024397600026886,0.0,0.0,0,2.0351409912109375e-05
87,-0.37984889010366835,0.0,0.0,0,2.0351409912109375e-05
88,-0.4326614416674287,0.0,0.0,0,2.0351409912109375e-05
89,-0.4977934499443225,0.0,0.0,0,2.0351409912109375e-05
90,-0.6594129607273242,0.0,0.0,0,2.0351409912109375e-05
91,-0.6623459769545337,0.0,0.0,0,2.0351409912109375e-05
92,-0.42298432236610883,0.0,0.0,0,2.0351409912109375e-05
93,-0.49638339864257475,0.0,0.0,0,2.0351409912109375e-05
94,-0.3170471831722138,0.0,0.0,0,2.0351409912109375e-05
95,-0.6991348278625359,0.0,0.0,0,2.0351409912109375e-05
96,-0.4675302333199549,0.0,0.0,0,2.0351409912109375e-05
97,-0.37656054378830733,0.0,0.0,0,2.0351409912109375e-05
98,-0.5823503853916542,0.0,0.0,0,2.0351409912109375e-05
99,-0.02168534573903521,0.0,0.0,0,2.0351409912109375e-05
