,Obj Val,Mean Violation,Max Violation,Num Violations,Elapsed Time
0,3172.35009765625,0.0,0.0,0,3.11279296875e-05
1,2938.9775390625,0.0,0.0,0,3.11279296875e-05
2,3670.3818359375,0.0,0.0,0,3.11279296875e-05
3,2838.2666015625,0.0,0.0,0,3.11279296875e-05
4,3198.08447265625,0.0,0.0,0,3.11279296875e-05
5,3806.716796875,19.52313232421875,78.092529296875,1,3.11279296875e-05
6,2665.15185546875,0.0,0.0,0,3.11279296875e-05
7,3559.56103515625,7.353790283203125,29.4151611328125,1,3.11279296875e-05
8,3126.572021484375,0.2411203682422638,0.9644814729690552,1,3.11279296875e-05
9,2805.892578125,0.0,0.0,0,3.11279296875e-05
10,3062.1376953125,0.0,0.0,0,3.11279296875e-05
11,3045.05517578125,0.0,0.0,0,3.11279296875e-05
12,2711.409423828125,0.0,0.0,0,3.11279296875e-05
13,2710.489990234375,0.0,0.0,0,3.11279296875e-05
14,2995.855712890625,0.0,0.0,0,3.11279296875e-05
15,3097.7763671875,10.29959774017334,28.4400634765625,3,3.11279296875e-05
16,7978.85302734375,115.7801513671875,463.12060546875,1,3.11279296875e-05
17,2877.131591796875,0.0,0.0,0,3.11279296875e-05
18,3315.488525390625,0.0,0.0,0,3.11279296875e-05
19,2980.785888671875,0.0,0.0,0,3.11279296875e-05
20,2841.865966796875,0.0,0.0,0,3.11279296875e-05
21,2866.396728515625,0.0,0.0,0,3.11279296875e-05
22,3480.540771484375,0.0,0.0,0,3.11279296875e-05
23,2638.873046875,1.437699943780899,4.50353479385376,2,3.11279296875e-05
24,3029.8876953125,0.0,0.0,0,3.11279296875e-05
25,2829.123291015625,0.0,0.0,0,3.11279296875e-05
26,3088.501220703125,0.0,0.0,0,3.11279296875e-05
27,3087.2236328125,67.82122141122818,264.59423828125,3,3.11279296875e-05
28,2765.69580078125,110.28448486328125,441.137939453125,1,3.11279296875e-05
29,3061.605712890625,0.0,0.0,0,3.11279296875e-05
30,3138.63134765625,0.40121984481811523,1.604879379272461,1,3.11279296875e-05
31,3037.944091796875,0.6401360332965851,1.4009144306182861,2,3.11279296875e-05
32,3047.865966796875,0.0,0.0,0,3.11279296875e-05
33,2786.476318359375,0.0,0.0,0,3.11279296875e-05
34,2803.256591796875,33.00567626953125,132.022705078125,1,3.11279296875e-05
35,2949.45361328125,0.0,0.0,0,3.11279296875e-05
36,3196.64697265625,72.87570863962173,281.9769287109375,3,3.11279296875e-05
37,3349.658935546875,0.06463814526796341,0.25855258107185364,1,3.11279296875e-05
38,2905.98876953125,0.0,0.0,0,3.11279296875e-05
39,2819.492431640625,0.0,0.0,0,3.11279296875e-05
40,2962.591064453125,0.016561396420001984,0.06624558568000793,1,3.11279296875e-05
41,3095.73486328125,0.0,0.0,0,3.11279296875e-05
42,2931.033203125,0.0,0.0,0,3.11279296875e-05
43,3024.349853515625,212.82792365550995,848.9205322265625,2,3.11279296875e-05
44,3322.672607421875,45.52039498090744,181.4508056640625,2,3.11279296875e-05
45,2920.751953125,0.1348085254430771,0.5392341017723083,1,3.11279296875e-05
46,3201.9931640625,0.0,0.0,0,3.11279296875e-05
47,3763.351806640625,150.546875,602.1875,1,3.11279296875e-05
48,3393.38037109375,0.0,0.0,0,3.11279296875e-05
49,2793.720703125,0.0,0.0,0,3.11279296875e-05
50,4142.06103515625,161.38653564453125,645.546142578125,1,3.11279296875e-05
51,3198.78076171875,204.94451028108597,811.2818603515625,3,3.11279296875e-05
52,2747.99169921875,0.0,0.0,0,3.11279296875e-05
53,2976.330810546875,0.0,0.0,0,3.11279296875e-05
54,3251.008056640625,229.78614443540573,907.9571533203125,3,3.11279296875e-05
55,2863.894287109375,211.3852789402008,836.7999267578125,3,3.11279296875e-05
56,2925.52490234375,0.0,0.0,0,3.11279296875e-05
57,3149.074462890625,0.0,0.0,0,3.11279296875e-05
58,3331.71142578125,0.0,0.0,0,3.11279296875e-05
59,2994.1435546875,0.0,0.0,0,3.11279296875e-05
60,2932.140625,0.0,0.0,0,3.11279296875e-05
61,2984.988525390625,0.0,0.0,0,3.11279296875e-05
62,3162.230712890625,0.0,0.0,0,3.11279296875e-05
63,2970.9052734375,0.0,0.0,0,3.11279296875e-05
64,2765.02734375,0.0,0.0,0,3.11279296875e-05
65,2943.083740234375,0.0,0.0,0,3.11279296875e-05
66,6882.14599609375,0.0,0.0,0,3.11279296875e-05
67,2821.98388671875,0.0,0.0,0,3.11279296875e-05
68,3046.843505859375,0.0,0.0,0,3.11279296875e-05
69,2888.986328125,179.5272216796875,718.10888671875,1,3.11279296875e-05
70,4261.458984375,155.38449096679688,621.5379638671875,1,3.11279296875e-05
71,3131.702880859375,215.60030776262283,854.9036865234375,3,3.11279296875e-05
72,2928.395263671875,0.695824146270752,2.783296585083008,1,3.11279296875e-05
73,3326.882568359375,0.0,0.0,0,3.11279296875e-05
74,3547.552001953125,62.27081298828125,249.083251953125,1,3.11279296875e-05
75,3034.0439453125,165.16845679283142,659.08251953125,2,3.11279296875e-05
76,3058.606201171875,0.0,0.0,0,3.11279296875e-05
77,3086.720703125,0.0,0.0,0,3.11279296875e-05
78,3129.442138671875,0.0,0.0,0,3.11279296875e-05
79,2913.12451171875,0.0,0.0,0,3.11279296875e-05
80,3192.191162109375,0.0,0.0,0,3.11279296875e-05
81,3437.29541015625,0.0,0.0,0,3.11279296875e-05
82,3035.364501953125,92.38484448194504,367.6036376953125,2,3.11279296875e-05
83,2896.89208984375,125.9019775390625,503.60791015625,1,3.11279296875e-05
84,2970.5390625,0.0,0.0,0,3.11279296875e-05
85,2799.925048828125,0.0,0.0,0,3.11279296875e-05
86,2986.993408203125,0.0,0.0,0,3.11279296875e-05
87,3499.052490234375,0.05043458193540573,0.20173832774162292,1,3.11279296875e-05
88,2929.3046875,22.02825927734375,88.113037109375,1,3.11279296875e-05
89,2729.6630859375,0.0,0.0,0,3.11279296875e-05
90,2778.31787109375,0.0,0.0,0,3.11279296875e-05
91,2934.43603515625,0.0,0.0,0,3.11279296875e-05
92,2830.419189453125,0.0,0.0,0,3.11279296875e-05
93,3595.2607421875,0.0,0.0,0,3.11279296875e-05
94,2864.604736328125,0.2261149287223816,0.6154637336730957,2,3.11279296875e-05
95,3589.581298828125,8.0499267578125,32.19970703125,1,3.11279296875e-05
96,2947.7841796875,0.0,0.0,0,3.11279296875e-05
97,2987.8603515625,127.64124298095703,508.0406494140625,2,3.11279296875e-05
98,3183.741943359375,0.0,0.0,0,3.11279296875e-05
99,4292.294921875,185.6092529296875,742.43701171875,1,3.11279296875e-05
